Var 4,Var 8,Var 12,Var 16,Var 20,Var 24,Var 28,Var 32,Var 36,Var 40,Var 44,Var 48,Var 52,Var 56,Var 60,Var 64,Var 68,Var 72,Var 76,Var 80,Var 84,Var 88,Var 92,Var 96,Var 100,Var 104,Var 112,Var 120,Var 128,Var 136,Var 144,Var 152,Var 160,Var 168,Var 176,Var 184,Var 192,Var 200,Var 208,Var 216,Var 224,Var 232,Var 240,Var 248,Var 256,Var 264,Var 272,Var 280,Var 288,Var 296,Var 304,Var 312,Var 320,Var 328,Var 336,Var 344,Var 352,Var 360,Var 368,Var 376,Var 384,Var 392,Var 400,Var 408,Var 416,Var 424,Var 432,Var 440,Var 448,Var 456,Var 464,Var 472,Var 480,Var 488,Var 496,Var 504,Var 508,Var 512,Var 516,Var 520,Var 524,Var 528,Var 532,Var 536,Var 540,Var 544,Var 548,Var 552,Var 556,Var 560,Var 564,Var 568,Var 572,Var 576,Var 580,Var 584,Var 588,Var 592,Var 596
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,26.44084,26.78203,27.86248,26.73753,25.61247,21.45382,18.16253,20.26593,23.55015,34.57954,33.65842,39.05389,42.10646,48.02114,57.84827,48.69299,36.83742,32.07227,35.87403,28.10567,27.3479,26.42376,28.78348,31.2131,36.23261,26.90589,29.6596,25.47546,22.50876,24.42456,21.83918,20.41375,20.80369,19.06322,18.05874,25.04858,59.75133,77.89044,105.9702,117.3145,117.029,88.97624,81.97226,71.30668,70.92598,71.88308,85.77544,95.95818,106.1488,105.3124,95.02954,106.1959,122.2093,141.6125,156.097,159.9051,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,24.84363,24.83609,24.42874,23.27567,21.84909,20.58542,19.27254,14.73789,14.72191,17.15451,13.39446,25.47094,31.58475,37.45239,39.09484,39.48048,33.06944,25.27999,28.69237,24.61495,17.21853,31.61603,14.60157,28.41366,31.93699,37.61807,31.33619,32.58552,33.35145,28.91364,24.77337,22.87427,22.60764,22.27503,8.617839,22.73617,11.3819,51.81156,76.59995,95.99979,94.90578,112.0605,111.4434,97.7543,84.58747,78.18835,86.01443,92.18661,101.6412,145.471,138.2534,118.3149,121.4411,143.5009,154.9791,160.0945,157.494,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,24.85962,26.17007,27.99441,25.94403,19.06179,9.766141,6.526105,15.76834,19.25142,21.22557,24.55234,31.34932,40.20757,39.84204,27.79121,30.97362,28.23223,33.94994,45.84333,25.26283,38.68225,53.8928,46.82874,31.27225,29.50744,32.36605,31.27,30.05422,33.24445,30.78901,28.93096,29.4328,27.8928,38.29947,22.54196,32.77229,32.0199,42.45927,76.47578,89.86847,99.77586,117.4993,127.2487,111.6541,89.79306,88.17515,78.03533,88.58292,115.3563,144.3118,143.2535,134.2448,135.5081,126.1044,164.2877,169.9603,160.7811,153.8813,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,26.8921,26.26728,26.89001,25.18843,21.9127,18.9245,19.82895,21.34795,23.16111,26.523,30.18808,30.45527,34.46765,33.70026,34.14426,31.50696,21.94929,28.54099,42.67967,33.56523,53.16402,57.25351,52.0086,41.21015,26.05522,32.15358,33.08377,30.19056,31.58365,33.50179,32.14573,35.19589,38.30359,56.00556,57.34922,53.13031,59.24879,71.09595,80.632,90.80701,98.895,100.2783,114.4097,121.2932,112.1577,98.78808,83.43597,98.75797,136.7368,164.8632,180.013,162.0373,147.0207,91.59565,134.4079,156.9,-9999.0,158.4494,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,29.69588,30.30679,29.94803,29.64814,29.86892,28.53382,28.71128,28.76475,36.18567,45.93749,47.03102,40.99843,41.26785,41.50297,44.36005,46.06563,46.0408,49.42448,54.68768,46.79626,53.12374,81.53955,51.1312,36.7866,48.81771,35.64489,34.08974,43.75217,33.85186,31.57992,32.85138,27.2703,37.8314,62.40614,83.74992,84.64719,69.14816,53.1251,61.76788,73.74709,92.99375,98.23421,122.4849,128.6732,113.6662,85.23251,80.32623,65.0176,158.3258,177.5195,321.3146,-9999.0,160.4435,142.1126,138.3087,143.4173,-9999.0,-9999.0,161.9353,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,32.61457,33.36934,33.33036,32.95704,33.68224,34.38066,33.47412,29.29503,29.67941,36.63297,42.85074,43.30833,45.46476,51.34961,55.00603,64.6524,79.01953,64.27157,53.47306,48.5534,46.94694,57.68132,50.14151,29.67548,62.07752,35.52597,32.81429,34.67256,42.62061,38.93123,36.57683,37.02716,46.68906,63.60789,89.29163,96.66259,72.30648,54.56971,44.46589,67.38277,87.82685,85.59444,126.0821,120.6205,112.5494,100.3399,85.87478,71.93883,90.10444,141.5573,178.3062,178.3504,168.3647,157.8219,153.5816,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,33.38673,33.32022,28.3814,25.53699,36.14234,41.91302,39.98418,29.81571,28.67405,38.3274,46.24635,50.59596,51.46438,51.5636,53.57869,54.71149,54.90509,51.62951,51.97408,62.03459,46.66279,35.6974,45.00922,37.42602,36.74362,44.17246,32.39117,33.82893,39.19086,44.62505,38.66074,52.841,53.04841,77.79586,29.84161,89.60452,73.58646,50.33646,56.04952,59.9227,55.64657,89.07278,86.64407,97.29831,100.6974,106.5968,87.34232,84.31779,101.2099,131.1846,153.1607,157.6184,156.9789,159.1112,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,29.06103,28.23167,32.96069,39.6046,42.29108,48.58963,52.49201,65.16663,46.9454,30.84722,42.32273,55.76334,61.66565,59.11183,51.99651,47.90076,46.10091,38.02121,37.97579,47.96551,52.38888,35.25248,37.10838,47.36389,33.87229,34.02745,31.80285,32.64155,30.69421,32.64198,36.3322,42.76103,53.43901,67.3634,79.03603,93.67847,84.4276,88.79052,46.65396,25.66555,-9999.0,64.13652,71.09421,87.71106,95.09665,105.2068,117.2696,95.03571,92.97416,88.94548,110.6825,132.2016,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,24.10328,13.88662,23.54584,36.46186,44.36338,44.73713,42.76939,43.06799,42.91102,41.57814,44.72221,49.55537,53.11062,51.27494,46.8879,45.0594,40.08382,30.50418,39.52896,41.59542,41.294,33.541,35.79185,37.41084,34.1665,27.48745,26.59178,42.20203,34.15227,32.68497,32.38834,41.17725,52.67424,57.73158,74.41932,70.64931,58.17946,35.04938,36.7367,37.6111,47.1055,-9999.0,59.65852,103.9703,88.55666,88.89662,104.5929,129.2392,97.43587,75.117,101.7356,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,34.83765,35.04284,35.32177,37.84177,43.13298,47.02954,37.43951,38.58388,42.44585,42.39346,41.66481,42.13562,45.51952,46.21588,45.59082,44.11695,41.38501,38.22244,38.1478,38.30714,44.26347,31.69753,28.35325,28.34465,27.73277,30.57554,20.40038,38.20055,41.72496,41.62675,38.00997,41.53347,49.76516,43.83562,49.97017,46.59932,35.15652,35.79078,45.51339,50.98804,24.61985,48.71805,-9999.0,-9999.0,-9999.0,70.71514,97.32816,113.6618,102.0838,92.88631,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,46.18054,53.47408,55.73945,48.99767,44.07344,42.04407,40.65454,39.69884,44.36826,46.09769,45.35108,47.39206,48.67345,49.0111,49.43693,49.1115,47.5699,42.7397,39.68653,35.03263,33.3595,29.56578,33.82634,22.54651,19.53742,29.78909,29.77645,41.6076,69.70156,59.26566,41.83348,38.26049,43.6998,43.95699,61.01315,34.68618,42.77785,48.39492,17.20841,101.4425,63.26979,75.64689,27.42169,43.94695,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,46.3252,53.91444,56.08007,49.29371,42.46454,39.07213,39.78299,40.72432,40.55745,42.88003,44.17806,46.78759,52.93849,57.89132,58.3042,55.36976,53.21223,47.36279,40.30227,34.45793,33.08341,26.3112,22.67502,13.18092,16.91641,23.28002,50.04454,39.90072,63.74436,70.38588,52.21652,31.97826,40.10371,36.96323,23.484,24.68173,39.19742,69.03367,95.34475,81.62293,45.10091,49.23587,30.39605,36.1661,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,27.83912,30.39321,32.67642,32.92444,31.03874,29.26003,31.039,33.62689,36.10185,36.85403,34.32315,27.98618,30.77754,51.97925,74.3838,76.83325,65.79975,66.37722,64.82083,61.68745,55.1017,43.54007,20.94164,30.15813,24.04445,15.31654,26.53642,46.64188,58.69367,53.35722,53.17201,52.61769,30.97261,35.07468,31.70901,43.995,45.57123,30.94786,44.83971,67.62366,54.90409,43.72402,33.18851,39.92658,36.14911,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,16.52602,20.19598,24.50541,26.46805,24.82236,18.65164,31.15928,31.80347,36.39743,38.25712,36.67352,33.95841,36.85321,49.72072,61.12398,72.17715,80.9389,90.06895,83.83719,79.34568,76.15318,74.94169,70.70193,22.90218,26.13856,21.77411,17.98926,29.82066,57.83461,51.00379,55.50438,50.40199,43.22343,40.56571,49.36362,43.83391,36.45208,29.06892,37.29728,45.9941,52.79845,38.52402,43.4482,65.12694,43.0275,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,7.830505,13.73326,21.11432,25.97693,28.86111,31.40232,36.4892,47.63989,50.50197,45.25096,44.28193,44.60247,45.70528,53.78009,58.485,66.49297,73.36005,76.42587,79.64317,86.06819,94.40685,116.1914,121.4763,57.06576,30.86373,26.05356,23.39866,21.70993,29.84135,44.06377,60.92256,54.19312,52.08263,46.25357,51.09769,49.41828,43.61964,54.60351,45.93918,47.3381,43.57726,41.14474,31.47353,33.14206,35.85748,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,5.596576,17.75616,24.34084,27.31586,29.42702,33.13401,38.15256,42.38754,43.08422,42.81685,43.7373,45.36898,46.36911,48.55676,54.70504,59.0732,59.56482,60.27417,65.93621,73.42834,78.80864,130.8265,111.3104,63.25828,33.54492,29.58305,20.74075,25.85547,20.87668,36.93525,46.09395,51.00505,54.45543,51.68121,60.93012,52.9976,49.72591,52.33969,52.44777,47.75214,43.46706,32.89148,28.30201,31.52331,36.73234,39.66082,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,20.31388,25.14377,26.66236,24.65314,12.90743,27.77917,38.48602,44.10188,45.28923,46.0605,46.7902,45.8894,49.69061,52.74558,52.8652,57.08145,54.88918,53.84548,58.36159,59.75486,54.25633,76.33344,82.67167,45.3555,30.91667,34.08939,33.22136,29.19907,23.57791,28.3694,38.64244,51.02605,56.93361,61.42913,69.28053,57.08306,52.40974,55.02626,55.04333,45.54306,40.27113,30.37713,21.1506,30.0808,38.52004,43.94976,47.31909,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,24.87544,27.87648,44.15985,51.75827,54.13274,52.95915,54.04026,54.45111,54.60452,56.67921,55.28658,55.52217,56.66128,56.4867,56.53524,57.87389,58.60307,56.32712,56.77003,55.74421,48.47293,70.81294,75.60777,68.20656,8.96977,20.24754,36.58891,37.48215,37.28521,29.81199,41.99291,59.06093,59.87299,59.46331,60.35553,54.89466,53.10593,52.43795,49.66874,46.06754,54.13668,34.16352,22.86722,38.21594,46.62997,55.1414,54.39896,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,20.37369,31.69899,47.24546,71.77021,82.65401,74.1915,69.209,67.99638,64.62221,60.32123,59.19802,56.80577,55.4022,62.54964,69.53562,57.35953,56.15852,47.82525,35.15661,52.61471,62.37123,66.42726,55.35747,51.56091,90.03339,34.77959,11.02905,28.502,35.20144,59.0591,39.07643,42.195,60.75888,59.46366,61.32583,57.17699,43.72932,52.80976,49.70929,46.71336,48.53313,43.50173,35.33915,40.86934,59.27263,62.04736,85.93336,55.47799,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,47.41231,45.62985,49.75398,59.32771,73.40559,97.35664,86.05173,72.33799,65.45508,62.86953,58.23902,55.38912,45.87443,27.59719,12.96163,43.22155,54.88066,58.39094,65.6635,66.76452,68.41978,67.06576,62.35361,65.79478,65.35488,53.87109,26.28527,24.59093,28.65588,28.19592,35.89966,53.38424,52.85257,61.81829,62.67316,60.26147,49.51239,57.12971,57.5626,55.03561,60.28271,58.18205,44.52585,46.27602,49.13712,69.77677,99.89745,54.32795,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,45.82281,34.44386,39.0718,49.03646,53.51186,57.28648,61.06579,61.24784,61.71794,61.293,61.24207,60.98689,58.08447,52.22821,50.15862,55.48457,58.86941,65.31365,74.91267,70.00846,66.61499,64.60411,58.51491,66.91737,59.75256,61.2648,19.8049,26.19491,19.99877,23.49863,25.69571,31.05707,72.83285,61.72093,69.7583,62.32545,64.16273,72.87974,63.04646,57.82814,64.18627,72.68345,36.09429,40.96937,-9999.0,58.96924,67.27468,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,54.72912,49.04765,47.86531,47.79991,41.60174,31.7599,39.41065,49.82182,55.47873,60.85674,61.72699,64.64861,72.77631,66.03628,57.76002,56.15236,56.4304,56.79472,56.76464,59.4535,65.56802,82.57884,54.95022,45.13051,54.42643,48.91748,47.51701,40.05566,48.80008,31.01495,32.13381,45.15682,72.25434,49.99328,50.41523,59.61137,65.18006,62.11683,60.14404,58.04689,54.03282,49.30391,38.69894,41.80849,47.93788,-9999.0,-9999.0,-9999.0,54.19241,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,45.23681,49.70607,56.84089,53.88296,45.7649,44.59483,46.42947,49.00931,53.43676,55.73349,56.25476,54.81631,55.38663,54.33776,53.12328,53.22327,49.50734,47.53368,46.8582,45.8708,48.38712,49.23523,49.48003,53.73819,56.5614,65.46886,90.57907,72.37527,57.322,38.71823,25.80173,47.48432,60.91246,56.57055,54.54508,53.43398,56.98911,48.19436,56.70769,54.7812,53.77618,47.71165,47.04592,46.58493,47.85057,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,55.69201,48.43853,31.51103,40.16637,40.59602,41.96559,44.94474,48.10655,52.37833,61.12923,64.28711,45.46433,48.31159,54.68153,57.12111,52.8381,52.03535,48.58692,36.88687,19.74811,36.6749,44.92411,70.91599,61.34919,57.27041,55.72892,82.95354,79.70927,66.38293,63.52097,39.95357,44.16837,61.98721,42.95134,58.48462,57.50119,60.43132,46.93076,64.87009,59.62084,53.82158,50.57351,46.73565,44.14554,-9999.0,48.52477,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
